Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Label
20.8,6,116.4,21.8558173,0.1,0,0,0.3,0.8,0,0,8,0,1,0,0.2,0.3,0,0,0,0,0,0.8,0,0,0.1,0.1,0,0.9,0.9,782,60,156,78.2,29.03178335,78.2,0.046653914,10,842.8444444,CommandInjection
15.6,17,172.2,37.27882522,0,0,0,0.2,0.4,0,0,4,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0,0.1,0,0,0.9,0.9,1672,60,230,167.2,75.53189172,167.2,0.041286182,10,5705.066667,CommandInjection
12.8,17,68.1,21.29685069,0.1,0,0,0.1,0.3,0,0,3,0,1,0,0.1,0.2,0,0,0,0,0,0.3,0.4,0,0.2,0.1,0,0.8,0.8,1127,60,230,112.7,65.29599273,112.7,0.062712407,10,4263.566667,CommandInjection
15.2,6,81.2,32.30244107,0,0,0,0.3,0.4,0,0,4,0,0,0,0,0.3,0.3,0,0,0,0,0.4,0.3,0,0.2,0.1,0,0.8,0.8,1314,60,224,131.4,61.92683855,131.4,0.031711507,10,3834.933333,CommandInjection
20.8,6,95.4,18.6385926,0,0,0,0.4,0.6,0,0,6,0,0,0,0,0.1,0,0,0,0,0,0.6,0.2,0,0.1,0.1,0,0.9,0.9,1184,60,214,118.4,64.09402815,118.4,0.055352306,10,4108.044444,CommandInjection
20.8,6,111.9,15.52477065,0,0,0,0.2,0.6,0,0,6,0,0,0,0,0.6,0,0,0,0,0,0.6,0.2,0,0.1,0.1,0,0.9,0.9,1000,60,230,100,64.68899958,100,0.066335678,10,4184.666667,CommandInjection
15.2,6,118.6,18.96136845,0,0,0,0.3,0.6,0,0,6,0,0,0,0,0.2,0,0,0,0,0,0.6,0.1,0,0.3,0,0,0.7,0.7,998,60,230,99.8,57.97470713,99.8,0.056753612,10,3361.066667,CommandInjection
14.4,17,113,32.10633361,0,0,0,0.2,0.3,0,0,3,0,0,0,0,0.3,0,0,0,0,0,0.3,0.6,0.4,0,0.1,0,1,1,2022,60,348,202.2,130.0476836,202.2,0.043349791,10,16912.4,CommandInjection
22,6,166,26.60281777,0,0.1,0,0.3,0.6,0,0,6,1,0,0,0,0.2,0,0,0,0,0,0.7,0.3,0,0,0,0,1,1,1330,60,230,133,68.07838619,133,0.041038609,10,4634.666667,CommandInjection
16,6,95.1,26.40083943,0,0,0,0.1,0.4,0,0,4,0,0,0,0,0.1,0.2,0,0,0,0,0.4,0.4,0,0,0.2,0,1,1,1435,66,230,143.5,75.46780034,143.5,0.041438389,10,5695.388889,CommandInjection
14.8,6,95.4,41.13264464,0,0.1,0,0.2,0.3,0,0,3,1,0,0,0.1,0,0.2,0,0,0,0,0.4,0.3,0,0.2,0.1,0,0.8,0.8,926,60,214,92.6,46.53361987,92.6,0.024311709,10,2165.377778,CommandInjection
27.2,6,79.9,23.5075629,0.2,0.1,0,0.2,0.8,0,0,8,1,2,0,0.4,0.2,0,0,0,0,0,0.9,0,0,0.1,0,0,0.9,0.9,803,60,156,80.3,32.38672568,80.3,0.043650913,10,1048.9,CommandInjection
26.4,6,76.8,229.4050341,0,0.2,0,0.2,0.6,0,0,6,2,0,0,0.6,0.1,0.3,0,0,0,0,0.7,0.3,0,0,0,0,1,1,1533,66,834,153.3,239.5059962,153.3,0.004359293,10,57363.12222,CommandInjection
12.8,17,105.5,173.1723671,0,0,0,0.1,0.3,0,0,3,0,0,0,0,0.3,0.3,0,0,0,0,0.3,0.4,0,0.1,0.2,0,0.9,0.9,996,60,230,99.6,50.05374889,99.6,0.006308389,10,2505.377778,CommandInjection
18.4,6,142.5,36.72326812,0,0,0,0.3,0.5,0,0,5,0,0,0,0,0.2,0,0,0,0,0,0.5,0.3,0,0.2,0,0,0.8,0.8,1406,60,230,140.6,75.58982883,140.6,0.027518702,10,5713.822222,CommandInjection
31.2,6,76.2,32.63463144,0,0.3,0,0.2,0.7,0,0,7,3,0,0,0.1,0.8,0,0,0,0,0,0.9,0,0,0,0.1,0,1,1,2477,66,1510,247.7,452.4157503,247.7,0.033564901,10,204680.0111,CommandInjection
29.6,6,76.7,56.05005385,0,0,0,0.5,0.9,0,0,9,0,0,0,0,0.9,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,5105,66,1510,510.5,641.0327171,510.5,0.017841411,10,410922.9444,CommandInjection
23.2,6,72.5,77.00421344,0,0,0,0.4,0.7,0,0,7,0,0,0,0,0.7,0,0,0,0,0,0.7,0.1,0,0.1,0.1,0,0.9,0.9,1214,60,326,121.4,80.86092313,121.4,0.015979886,10,6538.488889,CommandInjection
19.2,6,89.9,57.46007609,0.1,0,0,0.4,0.5,0,0,5,0,1,0,0,0.5,0.2,0,0,0,0,0.5,0.4,0,0,0.1,0,1,1,2708,66,1140,270.8,353.652623,270.8,0.017644906,10,125070.1778,CommandInjection
21.6,6,79.7,48.51475116,0.1,0,0,0.2,0.6,0,0,6,0,1,0,0,0.3,0.2,0,0,0,0,0.6,0.3,0,0.1,0,0,0.9,0.9,1184,60,214,118.4,66.6636666,118.4,0.031294799,10,4444.044444,CommandInjection
29.6,6,114.6,70.4275215,0,0.3,0,0.2,0.6,0,0,6,3,0,0,0.7,0,0.1,0,0,0,0,0.8,0.2,0,0,0,0,1,1,1168,66,246,116.8,74.84769721,116.8,0.016847205,10,5602.177778,CommandInjection
11.2,17,126.1,29.0912521,0,0,0,0.1,0.2,0,0,2,0,0,0,0,0.2,0.1,0,0,0,0,0.2,0.6,0,0,0.2,0,1,1,1445,66,230,144.5,62.81409962,144.5,0.034565997,10,3945.611111,CommandInjection
6.4,17,82.4,45.41491979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0.8,0,0,0.2,0,1,1,1422,86,224,142.2,56.89913102,142.2,0.0246948,10,3237.511111,CommandInjection
20,17,94.7,40.55218129,0,0.3,0,0,0.2,0,0,2,3,0,0,0.1,0.3,0.2,0,0,0,0,0.4,0.6,0,0,0,0,1,1,1204,60,414,120.4,110.5654155,120.4,0.026215696,10,12224.71111,CommandInjection
14.4,17,87.3,32.0169279,0,0,0,0.2,0.3,0,0,3,0,0,0,0,0,0.2,0,0,0,0,0.3,0.6,0,0.1,0,0,0.9,0.9,1757,60,345,175.7,122.6087273,175.7,0.044253492,10,15032.9,CommandInjection
11.2,17,67.1,95.52939354,0,0,0,0.1,0.2,0,0,2,0,0,0,0,0.2,0.2,0,0,0,0,0.2,0.6,0,0,0.2,0,1,1,815,60,156,81.5,30.063821,81.5,0.011126304,10,903.8333333,CommandInjection
27.2,6,160.4,287.3243913,0,0,0,0.3,0.8,0,0,8,0,0,0,0.2,0.6,0.2,0,0,0,0,0.8,0.2,0,0,0,0,1,1,6768,66,1494,676.8,680.3544501,676.8,0.003986597,10,462882.1778,CommandInjection
29.6,6,97.1,210.5310077,0,0,0,0.4,0.9,0,0,9,0,0,0,0.1,0.8,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,3661,62,2746,366.1,838.0170311,366.1,0.005678415,10,702272.5444,CommandInjection
27.2,6,148.6,237.8410992,0.2,0,0,0.2,0.8,0,0,8,0,2,0,0,0.8,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,1475,66,566,147.5,158.6423301,147.5,0.004204488,10,25167.38889,CommandInjection
13.6,6,77.3,69.92079885,0,0,0,0,0.4,0,0,4,0,0,0,0,0.4,0,0,0,0,0,0.4,0.1,0,0.3,0.2,0,0.7,0.7,702,60,98,70.2,14.89071299,70.2,0.014630604,10,221.7333333,CommandInjection
20.8,6,87.8,74.58171298,0.1,0.2,0,0.1,0.4,0,0,4,2,1,0,0,0.1,0.1,0,0,0,0,0.5,0.4,0,0.1,0,0,0.9,0.9,941,60,230,94.1,55.49864863,94.1,0.031252909,10,3080.1,CommandInjection
27.2,6,102.1,207.4734494,0.1,0,0,0.4,0.8,0,0,8,0,1,0,0.2,0.2,0.1,0,0,0,0,0.8,0.2,0,0,0,0,1,1,1453,66,385,145.3,120.1582753,145.3,0.005368996,10,14438.01111,CommandInjection
22.4,6,99.6,46.96532387,0,0,0,0.2,0.6,0,0,6,0,0,0,0.1,0.1,0,0,0,0,0,0.6,0.4,0,0,0,0,1,1,1417,60,345,141.7,115.0024637,141.7,0.022206998,10,13225.56667,CommandInjection
15.2,17,110.6,55.17848169,0,0,0,0,0.3,0,0,3,0,0,0,0,0.3,0,0,0,0,0,0.3,0.7,0,0,0,0,1,1,1777,60,345,177.7,128.2004073,177.7,0.02525661,10,16435.34444,CommandInjection
12.8,17,105,13.72423743,0,0,0,0.1,0.2,0,0,2,0,0,0,0,0.2,0,0,0,0,0,0.2,0.8,0,0,0,0,1,1,1653,60,414,165.3,138.8588812,165.3,0.079853296,10,19281.78889,CommandInjection
5.6,17,127.7,91.39171607,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.7,0,0.1,0.2,0,0.9,0.9,2271,60,345,227.1,78.64187462,227.1,0.012632704,10,6184.544444,CommandInjection
15.2,17,95.9,37.56643735,0,0,0,0.2,0.3,0,0,3,0,0,0,0,0,0,0,0,0,0,0.3,0.7,0,0,0,0,1,1,1860,66,339,186,70.82529366,186,0.027231693,10,5016.222222,CommandInjection
8.4,17,97.7,18.5346492,0,0,0,0.1,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.8,0,0,0.1,0,1,1,2065,60,414,206.5,141.5189426,206.5,0.055188608,10,20027.61111,CommandInjection
19.2,6,87.2,17.89347541,0,0.1,0,0.3,0.5,0,0,5,1,0,0,0.1,0,0,0,0,0,0,0.6,0.2,0,0.2,0,0,0.8,0.8,1099,60,214,109.9,58.52720165,109.9,0.057083988,10,3425.433333,CommandInjection
21.6,6,101.9,92.55904791,0,0.1,0,0.3,0.5,0,0,5,1,0,0,0,0.6,0,0,0,0,0,0.6,0.2,0,0.2,0,0,0.8,0.8,1360,60,345,136,110.7600008,136,0.020129704,10,12267.77778,CommandInjection
22.4,6,73.2,49.31475796,0,0.1,0,0.2,0.6,0,0,6,1,0,0,0,0.5,0,0,0,0,0,0.6,0.3,0,0.1,0,0,0.9,0.9,1461,60,357,146.1,118.2120975,146.1,0.021859694,10,13974.1,CommandInjection
27.2,6,78.9,244.2894918,0,0,0,0.4,0.8,0,0,8,0,0,0,0,0.6,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,6377,60,1510,637.7,704.6591059,637.7,0.004133296,10,496544.4556,CommandInjection
27.2,6,117,60.52238257,0,0,0,0.4,0.8,0,0,8,0,0,0,0,0.8,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,1485,66,328,148.5,88.79846095,148.5,0.016589618,10,7885.166667,CommandInjection
32,6,62.3,242.7062622,0,0,0,0.2,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,15005,77,4350,1500.5,1157.203454,1500.5,0.014685988,10,1339119.833,CommandInjection
32,6,55.1,139.8115314,0,0,0,0.1,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7811,66,2922,781.1,1212.852327,781.1,0.010731792,10,1471010.767,CommandInjection
32,6,64,6756.28866,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,14940,1494,1494,1494,0,1494,0.000262618,10,0,CommandInjection
32,6,52.1,381.6646799,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,6372,66,2922,637.2,998.4660235,637.2,0.012955594,10,996934.4,CommandInjection
32,6,64,1820.12845,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,16368,1494,2922,1636.8,451.5732499,1636.8,0.000571108,10,203918.4,CommandInjection
29.6,6,53.8,97.25155582,0,0,0,0,0.9,0,0,9,0,0,0,0,0.9,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,5096,66,1494,509.6,680.9182036,509.6,0.0104563,10,463649.6,CommandInjection
32,6,47,3174.617015,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,660,66,66,66,0,66,0.000315189,10,0,CommandInjection
32,6,64,1756.555825,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,17796,1494,4350,1779.6,903.1464997,1779.6,0.001578307,10,815673.6,CommandInjection
32,6,62.3,466.2461788,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,13512,66,1494,1351.2,451.5732499,1351.2,0.002159381,10,203918.4,CommandInjection
18.4,6,49.5,183.6883918,0,0,0,0,0.5,0,0,5,0,0,0,0,0.5,0,0,0,0,0,0.5,0.3,0,0.2,0,0,0.8,0.8,6432,60,1494,643.2,732.343089,643.2,0.005556321,10,536326.4,CommandInjection
32,6,47,1403.293519,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,660,66,66,66,0,66,0.003030896,10,0,CommandInjection
32,6,60.6,607.5355601,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,13512,66,2922,1351.2,810.598791,1351.2,0.001697397,10,657070.4,CommandInjection
32,6,64,1822.184377,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,14940,1494,1494,1494,0,1494,0.000555396,10,0,CommandInjection
26.4,6,60.6,195.9671263,0,0,0,0,0.8,0,0,8,0,0,0,0,0.8,0,0,0,0,0,0.8,0.1,0,0,0.1,0,1,1,11224,66,2922,1122.4,903.9758109,1122.4,0.005118799,10,817172.2667,CommandInjection
24,6,50.7,243.0959157,0,0,0,0,0.7,0,0,7,0,0,0,0,0.7,0,0,0,0,0,0.7,0.2,0,0,0.1,0,1,1,2553,60,1494,255.3,447.4644741,255.3,0.004679894,10,200224.4556,CommandInjection
29.6,6,48.7,1292.822489,0,0,0,0,0.9,0,0,9,0,0,0,0,0.9,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,939,66,345,93.9,88.22754672,93.9,0.000773716,10,7784.1,CommandInjection
32,6,60.6,829.3399771,0,0,0,0.1,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,12675,66,2922,1267.5,836.9985066,1267.5,0.001232481,10,700566.5,CommandInjection
20.8,6,51.4,102.5188879,0,0,0,0,0.6,0,0,6,0,0,0,0,0.6,0,0,0,0,0,0.6,0.2,0,0,0.2,0,1,1,1260,60,367,126,120.272838,126,0.010792613,10,14465.55556,CommandInjection
19.2,6,94,158.538857,0.2,0.1,0,0.2,0.4,0,0,4,1,2,0,0.1,0.4,0.3,0,0,0,0,0.5,0.3,0,0,0.2,0,1,1,1808,66,667,180.8,180.5090333,180.8,0.012188292,10,32583.51111,CommandInjection
28,6,69.8,73.42840637,0.1,0.1,0,0.1,0.8,0,0,8,1,1,0,0.1,0.7,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,1101,60,357,110.1,98.45297806,110.1,0.013730812,10,9692.988889,CommandInjection
32,6,53.8,202.1672844,0.1,0,0,0.4,1,0,0,10,0,1,0,0.2,0.8,0,0,0,0,0,1,0,0,0,0,0,1,1,6257,66,1510,625.7,713.6522729,625.7,0.013842082,10,509299.5667,CommandInjection
25.2,6,161.3,193.9939318,0,0,0,0.5,0.9,0,0,9,0,0,0,0,0.6,0,0,0,0,0,0.9,0,0,0.1,0,0,0.9,0.9,906,60,192,90.6,41.40370354,90.6,0.005202103,10,1714.266667,CommandInjection
20,6,79,39.58137753,0.1,0,0,0.3,0.6,0,0,6,0,1,0,0.1,0.5,0,0,0,0,0,0.6,0.1,0,0.3,0,0,0.7,0.7,1184,60,328,118.4,91.29707309,118.4,0.025271916,10,8335.155556,CommandInjection
27.6,6,81,89.7851435,0,0,0,0.2,0.9,0,0,9,0,0,0,0,0.6,0,0,0,0,0,0.9,0,0,0,0.1,0,1,1,15297,60,7206,1529.7,2209.112142,1529.7,0.012116289,10,4880176.456,CommandInjection
26.4,6,57.2,206.5732213,0,0,0,0,0.8,0,0,8,0,0,0,0,0.8,0,0,0,0,0,0.8,0.1,0,0,0.1,0,1,1,8377,66,2922,837.7,971.0377095,837.7,0.005360103,10,942914.2333,CommandInjection
26.4,6,62.3,192.9799764,0,0,0,0,0.8,0,0,8,0,0,0,0,0.8,0,0,0,0,0,0.8,0.1,0,0,0.1,0,1,1,15520,66,5778,1552,1596.8208,1552,0.005201793,10,2549836.667,CommandInjection
29.6,6,52.1,139.9874508,0,0,0,0,0.9,0,0,9,0,0,0,0,0.9,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,3789,66,1494,378.9,593.841814,378.9,0.007251,10,352648.1,CommandInjection
32,6,64,3434.013427,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,14940,1494,1494,1494,0,1494,0.001191616,10,0,CommandInjection
32,6,62.3,278.2955797,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,16368,66,2922,1636.8,810.598791,1636.8,0.003640103,10,657070.4,CommandInjection
32,6,51,210.877133,0,0,0,0.3,1,0,0,10,0,0,0,0,0.8,0,0,0,0,0,1,0,0,0,0,0,1,1,1413,66,703,141.3,199.4002396,141.3,0.007055092,10,39760.45556,CommandInjection
32,6,48.7,1402.683433,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2088,66,1494,208.8,451.5732499,208.8,0.000764108,10,203918.4,CommandInjection
32,6,60.6,442.4978109,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,12084,66,1494,1208.4,602.0976665,1208.4,0.002259994,10,362521.6,CommandInjection
32,6,58.9,1053.183679,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,20652,66,11490,2065.2,3379.264772,2065.2,0.000967503,10,11419430.4,CommandInjection
22.4,6,79.7,127.4240873,0,0,0,0,0.6,0,0,6,0,0,0,0,0.6,0,0,0,0,0,0.6,0.4,0,0,0,0,1,1,6788,66,1494,678.8,703.1327992,678.8,0.009269691,10,494395.7333,CommandInjection
29.6,6,50.8,1212.401792,0,0,0,0,0.9,0,0,9,0,0,0,0,0.9,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,3510,60,1494,351,602.4167992,351,0.000901413,10,362906,CommandInjection
32,6,47,1419.24813,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,660,66,66,66,0,66,0.000704789,10,0,CommandInjection
32,6,60.6,630.0024033,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,16368,66,2922,1636.8,1053.670916,1636.8,0.001587296,10,1110222.4,CommandInjection
32,6,60.6,639.4730904,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,17796,66,5778,1779.6,1621.197582,1779.6,0.001584601,10,2628281.6,CommandInjection
27.2,6,93.6,152.6000524,0,0,0,0.3,0.8,0,0,8,0,0,0,0,0.8,0,0,0,0,0,0.8,0.2,0,0,0,0,1,1,3968,60,1494,396.8,582.8835981,396.8,0.006647992,10,339753.2889,CommandInjection
32,6,53.4,672.9405725,0,0,0,0.1,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,4511,66,1494,451.1,631.1693645,451.1,0.002539921,10,398374.7667,CommandInjection
32,6,47,2676.64582,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,660,66,66,66,0,66,0.000412297,10,0,CommandInjection
29.6,6,48.5,115.2949649,0,0,0,0.1,0.9,0,0,9,0,0,0,0,0.8,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,665,60,77,66.5,4.143267632,66.5,0.008973193,10,17.16666667,CommandInjection
20.8,6,78.9,115.2525122,0,0.1,0,0.2,0.5,0,0,5,1,0,0,0.1,0.2,0,0,0,0,0,0.6,0.1,0,0,0.3,0,1,1,1385,66,667,138.5,186.1828552,138.5,0.009227109,10,34664.05556,CommandInjection
24,6,90.4,75.80181629,0.2,0,0,0.1,0.7,0,0,7,0,2,0,0,0.7,0,0,0,0,0,0.7,0.2,0,0.1,0,0,0.9,0.9,819,60,133,81.9,28.76514094,81.9,0.013386488,10,827.4333333,CommandInjection
11.2,17,151.9,35.38207168,0,0,0,0.1,0.2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.6,0,0.1,0.1,0,0.9,0.9,1382,60,230,138.2,75.44357715,138.2,0.039273095,10,5691.733333,CommandInjection
20.4,6,86.2,130.8797703,0,0,0,0.1,0.5,0,0,5,0,0,0,0,0.2,0.4,0,0,0,0,0.5,0.4,0,0,0,0.1,1,1,1016,60,226,101.6,52.22004724,101.6,0.008126998,10,2726.933333,CommandInjection
23.6,6,130.3,61.90534806,0,0.2,0,0.3,0.5,0.2,0.1,5,2,0,0,0,0.3,0.2,0,0,0,0,0.6,0.4,0,0,0,0,1,1,1370,66,230,137,58.90293334,137,0.018225002,10,3469.555556,CommandInjection
21.2,6,105.4,90.60439596,0,0,0,0.3,0.9,0,0,9,0,0,0,0,0.7,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,9157,60,1514,915.7,648.9453067,915.7,0.012750196,10,421130.0111,CommandInjection
26.8,6,84.6,67.03582177,0,0.1,0,0.4,0.9,0,0.1,9,1,0,0,0.1,0.7,0,0,0,0,0,1,0,0,0,0,0,1,1,913,60,212,91.3,46.84264439,91.3,0.016394901,10,2194.233333,CommandInjection
22.4,6,160.1,64.97478033,0,0.1,0,0.2,0.6,0.1,0.1,6,1,0,0,0,0.7,0,0,0,0,0,0.7,0.3,0,0,0,0,1,1,2062,60,644,206.2,220.7043271,206.2,0.0159585,10,48710.4,CommandInjection
21.6,6,92,59.74000595,0,0.1,0,0.3,0.7,0.1,0,7,1,0,0,0,0.7,0.2,0,0,0,0,0.7,0.2,0,0.1,0,0,0.9,0.9,1479,60,571,147.9,157.7645573,147.9,0.024822211,10,24889.65556,CommandInjection
16,6,92.8,62.30101956,0,0,0,0.3,0.8,0,0,8,0,0,0,0,0.8,0,0,0,0,0,0.8,0,0,0,0.2,0,1,1,8334,60,1514,833.4,706.6633962,833.4,0.016288304,10,499373.1556,CommandInjection
16.8,6,141.4,78.69622158,0,0,0,0.1,0.6,0,0,6,0,0,0,0,0.6,0,0,0,0,0,0.6,0.3,0,0.1,0,0,0.9,0.9,4701,60,1514,470.1,579.1270154,470.1,0.012844086,10,335388.1,CommandInjection
20,6,112,10483.13922,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,15140,1514,1514,1514,0,1514,0.000132298,10,0,CommandInjection
23.6,6,114.7,80.97237023,0,0,0,0.2,0.9,0,0,9,0,0,0,0,0.6,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,5235,60,1514,523.5,684.9047379,523.5,0.0123873,10,469094.5,CommandInjection
20,6,112,3418.897946,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,15140,1514,1514,1514,0,1514,0.000292706,10,0,CommandInjection
20,6,112,9825.026938,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,15140,1514,1514,1514,0,1514,0.000101995,10,0,CommandInjection
20,6,88,358.0132303,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,7870,60,1514,787,766.3252863,787,0.002824807,10,587254.4444,CommandInjection
20,6,83.1,219.5487903,0,0,0,0,0.9,0,0,9,0,0,0,0,0.9,0,0,0,0,0,0.9,0.1,0,0,0,0,1,1,777,60,231,77.7,53.89712423,77.7,0.004554892,10,2904.9,CommandInjection
20,6,112,2215.808548,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,15140,1514,1514,1514,0,1514,0.006163502,10,0,CommandInjection
20,6,112,9882.902922,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,15140,1514,1514,1514,0,1514,0.000101399,10,0,CommandInjection
20,6,112,11284.11084,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,15140,1514,1514,1514,0,1514,0.000128818,10,0,CommandInjection
20,6,112,7570.945848,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,15140,1514,1514,1514,0,1514,0.000134182,10,0,CommandInjection
20,6,112,10031.82014,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,15140,1514,1514,1514,0,1514,9.99E-05,10,0,CommandInjection
20,6,73.6,536.1023557,0,0,0,0.1,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3508,60,1514,350.8,613.0602291,350.8,0.001900721,10,375842.8444,CommandInjection
20,6,68.8,105.3863761,0,0,0,0,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2054,60,1514,205.4,459.7951718,205.4,0.009489083,10,211411.6,CommandInjection
20,6,97.6,434.2154356,0,0,0,0.1,1,0,0,10,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,10188,60,1514,1018.8,686.2310592,1018.8,0.002303219,10,470913.0667,CommandInjection
15.2,17,120.9,13.42927171,0,0.1,0,0.1,0.2,0,0,2,1,0,0,0.1,0.2,0,0,0,0,0,0.3,0.6,0,0,0.1,0,1,1,1232,60,230,123.2,72.48110865,123.2,0.0762501,10,5253.511111,CommandInjection
8.8,0,27.2,31.7347368,0,0,0,0.3,0.4,0,0,4,0,0,0,0,0,0,0,0,0,0,0.4,0.1,0,0.5,0,0,0.5,0.5,869,60,230,86.9,52.63173947,86.9,0.03194139,10,2770.1,CommandInjection
16.4,6,114.6,53.65385157,0,0,0,0.2,0.5,0,0,5,0,0,0,0,0.2,0,0,0,0,0,0.5,0.5,0,0,0,0,1,1,1362,60,306,136.2,84.25727796,136.2,0.027488995,10,7099.288889,CommandInjection
8.4,17,88,80.53671893,0,0,0,0,0.1,0,0,1,0,0,0,0,0,0.4,0,0,0,0,0.1,0.8,0,0,0,0.1,1,1,856,60,214,85.6,47.16448758,85.6,0.013439298,10,2224.488889,CommandInjection
13.2,17,82.3,13.55232177,0,0,0,0,0.3,0,0,3,0,0,0,0.2,0.1,0.2,0,0,0,0,0.3,0.6,0,0.1,0,0,0.9,0.9,976,60,230,97.6,63.28629832,97.6,0.081811905,10,4005.155556,CommandInjection
19.2,6,150.5,11.98224676,0,0,0,0.2,0.5,0,0,5,0,0,0,0.3,0.1,0.1,0,0,0,0,0.5,0.4,0,0,0.1,0,1,1,1989,66,385,198.9,111.5640822,198.9,0.084156513,10,12446.54444,CommandInjection
19.2,6,139.5,27.10027408,0,0,0,0.2,0.5,0,0,5,0,0,0,0,0.2,0,0,0,0,0,0.5,0.4,0,0.1,0,0,0.9,0.9,1510,60,230,151,78.57763323,151,0.040319395,10,6174.444444,CommandInjection
